age,age group,gender,income/month,account balance,loyalty score,education level,Facebook,Twitter,Email,Instagram,prev campaign success,total_withdrawals,total_deposits,net_transaction,transaction_count,housing,loan,job grouped_retired,job grouped_self employed/entrepreneur,job grouped_student,job grouped_unemployed,job grouped_unknown,job grouped_white collar,marital_married,marital_single,Cluster,PCA1,PCA2
48,2,1,4408,3455,62,1,0,1,1,0,1,6136.23,8217.27,2081.04,5,1,0,0,0,0,1,0,0,1,0,0,0.5027208369086483,0.3830225160898398
56,3,1,9624,1544,826,2,1,1,1,1,0,7818.71,904.15,-6914.56,3,1,0,0,0,0,0,0,0,1,0,0,-1.0781836533844131,1.1382147817726442
36,1,0,6818,7385,119,2,0,1,0,1,1,141.09,2362.49,2221.4,3,1,0,0,0,0,1,0,0,1,0,3,-0.8007138739633216,-0.7676066515330315
67,4,1,8906,6746,509,1,1,1,0,1,1,0.0,4686.12,4686.12,1,1,0,0,0,0,0,0,1,0,1,1,-0.8915444005666665,1.821343043875783
50,3,1,12021,9432,509,2,0,1,1,0,0,2821.75,1866.72,-955.03,2,1,1,0,0,0,0,0,0,1,0,1,-1.173490615772895,0.8315343148760269
34,1,1,11262,6718,543,3,0,0,1,1,0,6513.5,5388.39,-1125.11,6,1,0,0,0,0,0,0,1,1,0,0,0.4050769403422762,-0.9475305230415672
41,2,1,6573,3807,490,3,1,1,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,-1.8465071157995445,-0.40619127293412477
55,3,1,6824,3257,456,3,1,1,0,1,0,990.43,0.0,-990.43,1,1,0,0,0,0,0,0,0,0,1,1,-1.5846429455051092,0.7830615134323411
29,0,1,12724,9137,219,0,0,0,1,1,0,6251.8,0.0,-6251.8,2,1,0,0,0,0,0,0,1,1,0,3,-1.4632470410364498,-1.7674751242497997
25,0,1,9703,1783,862,1,0,1,0,1,0,5397.08,0.0,-5397.08,2,1,0,0,0,0,0,0,0,0,0,3,-1.3510839388989908,-2.0869344598319164
36,1,1,8432,4574,269,1,1,0,1,1,1,7215.2,13175.28,5960.08,6,1,0,0,0,0,0,0,0,1,0,0,1.5594063676678342,-0.806052764232279
39,1,0,14714,1886,706,0,1,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,3,-1.8971794963294042,-0.8016434004327059
48,2,0,3993,1991,257,1,1,0,1,1,0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,3,-1.8818407927677812,-0.11382400965402491
21,0,1,11987,9058,904,1,1,1,1,1,0,7042.32,9175.17,2132.85,4,1,0,0,0,0,0,0,0,1,0,3,0.44101321636645097,-2.125443662386476
54,3,0,3653,570,690,2,0,1,1,0,1,12910.5,13517.9,607.4,6,1,0,0,0,0,0,0,0,0,0,0,1.618756326580773,0.9397731854116365
21,0,1,12661,2483,678,0,0,0,1,1,1,469.67,9375.21,8905.54,2,1,0,0,0,0,0,0,0,1,0,3,0.00627130265277268,-2.1379306528475595
69,4,1,6480,200,197,0,1,1,0,1,1,6125.72,438.86,-5686.86,4,1,0,0,0,0,0,0,0,1,0,1,-0.8344161283501879,2.2979514112265247
50,3,0,13840,3907,701,3,0,1,1,0,0,4232.22,16294.11,12061.89,5,1,0,0,0,0,0,0,0,1,0,2,1.7667103597344727,0.8474776159238794
37,1,0,3520,4724,559,2,1,1,0,1,1,3001.49,0.0,-3001.49,2,0,0,0,0,0,0,0,0,1,0,3,-1.3847586337587927,-0.7942096000175075
23,0,1,4917,5636,864,2,1,1,0,0,0,2975.96,15519.42,12543.46,4,1,0,0,0,0,0,0,1,1,0,2,1.4234861838922361,-1.9967296518424886
54,3,0,12678,3963,946,1,0,1,0,0,0,2991.48,9008.72,6017.24,3,1,0,0,0,0,0,0,0,1,0,1,0.18459182991474096,0.9942522162305587
67,4,1,6700,6129,837,0,1,0,0,1,0,394.67,11672.09,11277.42,3,1,0,0,0,0,0,0,1,1,0,1,0.5417691862402462,2.173733954124605
45,2,0,9885,4295,672,2,0,1,0,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,3,-1.814385489126845,-0.28071013067008566
28,0,1,12979,5286,575,3,1,0,0,1,1,688.91,13445.62,12756.71,3,1,0,0,0,0,0,0,0,1,0,3,0.8700881829230404,-1.7339992629716383
21,0,1,11569,4889,287,3,1,1,0,0,1,4599.06,6437.78,1838.72,2,0,0,0,0,0,0,0,0,0,1,3,-0.36397920715398896,-2.3918005673472793
33,1,1,7744,5558,759,2,0,1,1,1,0,2016.42,22907.13,20890.71,5,1,1,0,0,0,0,0,1,0,0,2,2.8152119734904226,-1.1171425012519283
43,2,1,5340,3343,188,3,1,0,0,1,0,4432.08,17760.79,13328.71,4,1,1,0,0,0,0,0,0,1,0,2,1.7034267293018375,0.10877985251391471
39,1,1,10140,643,327,1,1,1,0,0,1,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,0,3,-1.8905584016046997,-0.7240217292525464
68,4,0,9069,5586,184,0,1,0,1,0,1,7172.29,16866.31,9694.02,4,1,0,0,0,0,0,0,0,1,0,2,1.5235141753551489,2.2579132333575713
64,4,1,6925,2967,556,1,1,0,0,1,1,9392.55,8615.05,-777.5,5,1,0,0,0,0,1,0,0,1,0,0,0.5075329766394374,2.1896352269881136
51,3,0,3120,9540,410,3,1,1,1,1,1,0.0,2239.27,2239.27,1,1,0,0,0,0,0,0,1,1,0,1,-1.3414636877804014,0.8609722584984743
42,2,1,4089,9063,629,0,0,1,0,0,0,11116.13,0.0,-11116.13,4,0,0,1,0,0,0,0,0,0,0,0,-0.9534205594416191,-0.1293522538118928
32,1,0,6215,9450,536,1,1,0,1,1,1,934.2,20172.32,19238.12,6,0,0,0,0,0,0,0,0,1,0,2,2.6353379325657396,-0.9984513442398975
62,4,1,3456,3120,803,3,1,1,0,1,1,7852.23,0.0,-7852.23,2,1,1,0,0,0,0,0,1,1,0,1,-1.4617037502666383,1.959000531446435
22,0,0,14969,9747,249,0,1,0,1,0,0,3266.66,9834.51,6567.85,5,0,0,0,0,0,0,0,1,0,1,3,0.9157229064491486,-2.402812936280516
37,1,0,10447,5674,704,3,1,1,0,0,0,3148.23,30385.88,27237.65,6,1,0,0,0,0,0,0,1,1,0,2,4.142417785341266,-0.7792380742613069
32,1,1,12734,8878,680,0,0,1,1,1,1,6100.13,8410.7,2310.57,6,1,1,1,0,0,0,0,0,1,0,0,0.866288465980965,-1.0093456219662476
36,1,0,5043,2931,988,2,1,1,0,1,0,4000.74,22825.09,18824.35,6,1,0,0,0,0,0,0,1,0,0,2,3.085641467815221,-0.9837898466200372
65,4,1,8807,2150,716,2,1,1,1,1,1,3818.94,1603.47,-2215.47,2,0,0,0,0,0,0,0,0,1,0,1,-1.221872697456368,2.1060738411728095
40,2,0,7793,1818,812,3,0,1,0,1,0,456.43,14217.59,13761.16,4,1,0,0,0,0,0,0,0,1,0,2,1.264651542468061,-0.13945703336334764
57,3,1,12650,6974,880,0,1,1,0,1,1,4997.41,6750.54,1753.13,3,1,1,0,0,0,0,0,0,1,0,1,-0.16467770408268975,1.1677325408545671
56,3,1,10715,5712,899,3,0,1,0,1,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,-1.9261644249583207,1.1012192433084977
61,4,1,9590,4251,602,3,1,0,1,0,0,0.0,6424.3,6424.3,1,1,1,0,0,0,0,0,1,1,0,1,-0.7801282406618328,1.902709322653057
26,0,1,13855,4960,240,3,0,1,0,0,1,570.41,23821.12,23250.71,6,1,0,0,0,0,0,0,1,0,0,2,3.2730642533490415,-1.9831494489369108
41,2,1,7494,4905,798,2,1,1,1,1,1,3803.3,129.44,-3673.86,2,0,1,0,0,0,0,0,1,1,0,1,-1.4103786377580472,-0.10446816056860478
42,2,1,10953,6832,132,3,1,1,0,0,0,12823.67,11602.39,-1221.28,6,1,0,0,0,0,0,0,0,1,0,0,1.2717388779528338,0.0052714301403904195
64,4,1,6095,6228,736,1,1,0,0,0,1,0.0,7538.46,7538.46,2,1,0,0,0,0,0,0,0,1,0,1,-0.31737081933679917,2.0459541010538578
45,2,1,8229,4540,757,0,1,1,1,1,0,3969.26,22382.04,18412.78,6,1,0,0,0,0,0,0,1,1,0,2,2.928639887341697,0.09744662815657562
62,4,0,11955,2505,678,0,1,1,1,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,1,1,-1.8534016356184266,1.5177751452910853
55,3,0,10720,2251,187,1,1,1,0,1,1,7223.63,19473.28,12249.65,5,1,0,0,0,0,0,0,0,0,0,2,2.287147490914032,0.9714344921850996
46,2,0,13172,2405,202,2,1,1,0,1,1,10981.23,7740.44,-3240.79,6,1,0,0,0,0,0,0,0,1,0,0,0.7723727618544164,0.1548011822061868
43,2,1,14639,1513,289,0,0,1,1,0,1,647.56,17767.88,17120.32,5,1,0,0,0,0,0,0,0,1,0,2,2.039619240745009,-0.014702136387911091
49,2,1,7413,4561,300,2,0,0,0,1,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,0,1,-1.9462121149918294,0.31219404175325804
50,3,0,14352,4051,396,0,1,0,0,1,0,0.0,12758.01,12758.01,2,1,0,0,0,0,0,0,1,0,1,2,0.5680711526251734,0.46966965572001357
64,4,1,5828,2251,20,1,1,1,0,0,0,2249.85,0.0,-2249.85,1,0,0,1,0,0,0,0,0,1,0,1,-1.7515464157180458,2.1292371048005054
53,3,1,9556,9089,829,0,1,1,1,1,1,5442.93,1514.94,-3927.99,3,1,0,0,0,0,0,0,0,0,0,1,-0.9154254644877294,0.8001975590184333
53,3,0,14161,6181,232,2,1,1,1,1,0,4268.22,16953.23,12685.01,4,0,0,0,0,0,0,0,0,1,0,2,1.568973200611942,1.023825759804639
23,0,1,12630,8751,583,0,0,0,1,1,0,7104.93,12769.76,5664.83,5,1,0,0,0,0,0,0,0,1,0,0,1.2230414142729706,-2.00683482289925
24,0,1,11762,6789,349,2,1,0,0,0,1,11576.93,4191.1,-7385.83,4,1,0,0,0,0,0,0,0,1,0,0,-0.31984978481939075,-1.936554702864381
52,3,0,3221,3295,310,3,1,1,1,0,1,1753.07,8596.7,6843.63,2,1,1,0,0,0,0,0,0,1,0,1,-0.13879154572696353,0.9871855120697676
47,2,0,3491,5630,355,0,0,0,0,1,0,11339.06,1977.63,-9361.43,6,1,0,0,0,0,0,0,0,0,1,0,-0.021012222957462624,-0.10458106052314095
64,4,0,10797,2062,219,0,1,1,0,1,1,2353.66,4168.97,1815.31,3,1,0,0,1,0,0,0,0,0,1,1,-0.4418967001462657,1.6599020203683081
67,4,0,13685,9003,708,0,0,0,1,1,1,4785.0,23118.03,18333.03,5,1,0,0,0,0,0,0,0,0,0,2,2.7829163227391844,2.033353011082268
22,0,1,3854,6054,879,2,1,1,0,1,0,0.0,15885.78,15885.78,2,1,0,0,0,0,1,0,0,0,1,3,0.9875071100277918,-2.24428850142827
32,1,0,11491,2755,885,0,0,1,0,1,1,22.22,11498.12,11475.9,4,1,0,0,0,0,0,0,1,1,0,2,0.9035993094613293,-1.1325257155838762
41,2,0,6209,9101,730,3,1,0,0,0,1,3290.0,4561.59,1271.59,3,1,0,0,0,0,1,0,0,1,0,1,-0.5502054244264798,0.003624856108785717
65,4,0,12524,5456,914,1,0,1,1,1,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,-1.937434535231265,1.973433242284498
35,1,0,12252,9916,872,1,0,1,0,0,1,5182.81,0.0,-5182.81,2,1,0,0,0,0,0,0,0,1,0,3,-1.3975803510075735,-0.9881693758620369
38,1,0,10820,5541,525,3,1,1,0,1,1,12517.06,0.0,-12517.06,5,1,0,0,0,0,0,0,0,1,0,0,-0.6444970539227953,-0.7589572295825348
28,0,0,4232,2910,86,0,0,0,1,1,0,0.0,10913.84,10913.84,2,1,0,0,0,0,0,0,0,0,0,3,0.2691009625711175,-1.8951617591024834
23,0,0,7083,4077,239,1,1,0,1,1,0,743.11,21565.36,20822.25,6,0,0,0,0,0,0,0,0,0,1,2,2.9440837600435836,-2.246356878847462
43,2,1,7315,1577,412,1,1,0,1,0,1,4659.73,11966.25,7306.52,5,1,0,0,0,0,0,0,1,0,1,2,1.22062703401101,-0.30837624387916224
62,4,1,9987,8626,130,1,1,0,1,1,0,3661.8,22397.11,18735.31,6,1,1,0,0,0,0,0,1,1,0,2,2.8811442457687364,2.0027146753259366
51,3,0,7148,3289,647,2,1,1,0,1,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,-1.9049723206665863,0.8524313792188215
56,3,0,5357,9119,884,2,1,0,0,1,0,0.0,4001.77,4001.77,1,1,0,0,0,0,0,0,0,0,1,1,-1.0059222153091996,0.8080959818968165
33,1,0,14830,2079,638,2,1,1,1,1,1,2995.41,829.74,-2165.67,2,1,0,0,0,0,0,0,0,1,0,3,-1.2531720436873666,-1.0641775343194897
34,1,1,8629,5439,636,0,1,0,0,1,0,0.0,9958.35,9958.35,2,1,0,0,0,0,0,0,0,0,1,3,0.16353745547917678,-1.2799847085332032
24,0,0,9650,8172,936,2,1,0,0,0,0,6076.87,0.0,-6076.87,2,1,1,0,0,0,0,0,1,0,0,3,-1.381410098404575,-2.1418600481527745
35,1,1,6016,6019,636,1,1,0,1,0,1,9059.2,0.0,-9059.2,2,1,0,0,0,0,0,0,0,0,0,0,-1.437933062205068,-1.0552230305544243
34,1,1,12343,4117,357,2,0,1,0,0,0,3656.83,18545.78,14888.95,4,1,0,0,0,0,0,0,1,1,0,2,1.8537110667544738,-0.9559447023554
21,0,1,14387,3105,835,3,1,0,0,0,1,0.0,20110.51,20110.51,3,1,0,0,0,0,0,0,1,1,0,2,1.8583842423824166,-2.1080242339161557
45,2,1,13343,3441,343,3,0,0,0,1,1,4727.95,1465.72,-3262.23,2,1,0,0,0,0,0,0,0,0,0,3,-1.1663724338681456,-0.05056664778886203
38,1,0,11863,118,272,2,1,1,1,1,0,3693.6,6065.51,2371.91,3,1,1,0,0,0,0,0,0,1,0,3,-0.23460197338914915,-0.7465193688754879
47,2,0,6612,2812,842,2,1,1,0,1,0,0.0,28527.36,28527.36,5,1,1,0,0,0,0,0,1,1,0,2,3.631058561489128,0.232941241714338
62,4,1,13513,9501,106,1,1,1,1,1,0,291.88,0.0,-291.88,1,1,1,0,0,0,0,0,0,1,0,1,-1.7091141018567508,1.9205933960578938
39,1,0,13292,3667,397,1,0,1,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,3,-1.7996471534408418,-1.0804875608881739
34,1,1,10928,809,879,2,1,1,0,1,1,801.27,15018.35,14217.08,4,1,0,0,0,0,0,0,0,1,0,2,1.3934764316831487,-0.9456762225401354
52,3,1,12208,5084,320,2,1,1,1,1,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,1,-2.034395960702185,1.0149922577316683
37,1,0,10164,5232,442,3,0,0,0,1,1,6720.21,7762.94,1042.73,5,1,0,0,0,0,0,0,1,0,0,0,0.5763239408830292,-0.9571980038009985
50,3,1,12734,5721,19,0,1,1,1,1,0,0.0,6909.5,6909.5,1,1,0,0,0,0,0,0,1,1,0,1,-0.6757408514107714,0.7881394723196958
27,0,1,13553,1241,520,3,1,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,3,-1.8171742767031636,-2.152287021906435
42,2,1,4303,7033,123,3,0,1,0,1,1,1871.25,902.49,-968.76,3,1,0,0,0,0,0,0,0,1,0,1,-0.9852563502119388,-0.029266214658551736
41,2,0,13785,6010,265,2,0,1,0,1,0,5735.15,340.96,-5394.19,3,1,1,0,0,0,0,0,0,0,0,0,-1.0477678849783256,-0.2689559005862511
24,0,0,8693,5795,829,0,1,1,0,1,0,11425.28,14214.12,2788.84,6,1,1,0,0,0,1,0,0,1,0,0,1.6532276271127497,-1.8333728303419805
39,1,0,11055,8243,772,2,0,1,0,0,1,3528.53,4461.27,932.74,3,1,0,0,0,0,0,0,0,1,0,3,-0.4571430824900587,-0.7542158835947017
68,4,1,13457,3055,5,3,1,1,1,1,0,5144.49,24665.85,19521.36,5,1,0,1,0,0,0,0,0,0,0,2,2.9644157677691645,2.2245622583931346
22,0,1,8817,4764,763,2,1,1,0,1,1,1806.13,7825.84,6019.71,2,1,0,0,0,0,0,0,0,1,0,3,-0.2096850724588267,-2.063672292511055
33,1,0,5976,5340,270,2,1,1,0,0,1,1743.76,0.0,-1743.76,2,1,0,0,0,0,0,0,0,0,0,3,-1.3156035332301512,-1.1712067604259548
63,4,0,5723,4418,49,0,1,0,0,0,0,664.54,3993.97,3329.43,2,0,1,0,1,0,0,0,0,0,0,1,-0.833391009461472,1.860447181963828
69,4,1,3771,4849,400,0,1,1,1,1,0,0.0,7886.94,7886.94,1,1,0,0,0,0,0,0,0,0,0,1,-0.5049121098130125,2.143024257389461
54,3,1,3152,2452,440,1,1,1,1,1,0,0.0,11811.96,11811.96,4,1,0,0,0,0,0,0,0,1,0,2,0.8627657032660151,1.0815361278598905
46,2,1,14274,1029,339,0,0,1,0,0,1,8278.09,4361.08,-3917.01,6,1,1,0,0,0,0,0,1,0,1,0,0.39383706786384703,-0.19951885557729765
59,3,0,10793,6462,14,3,0,1,1,1,1,10199.94,612.03,-9587.91,4,1,0,0,0,0,0,0,0,1,0,0,-0.8509326496510345,1.2922590846251623
59,3,0,14762,3122,584,1,0,1,0,0,0,0.0,5971.33,5971.33,1,1,0,0,0,0,0,0,1,1,0,1,-0.7798478851968076,1.200357809678306
61,4,0,5843,3287,424,2,0,1,1,0,0,3393.18,0.0,-3393.18,1,1,0,0,0,0,0,0,0,1,0,1,-1.7154719093666726,1.8711227702610707
28,0,0,9130,3479,849,0,1,0,1,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,3,-1.9217956577948383,-1.8475028487441612
33,1,0,6160,7626,439,1,0,0,0,1,1,2230.64,0.0,-2230.64,1,1,0,0,0,0,0,0,0,0,0,3,-1.608115663081078,-1.185235013643185
56,3,0,14705,1911,368,1,1,0,0,0,0,1684.51,8422.78,6738.27,3,1,0,0,0,0,0,0,1,1,0,1,0.0891547527348906,1.0980557200319747
35,1,0,13756,5225,552,0,1,0,0,0,0,6943.73,10501.4,3557.67,6,1,0,0,1,0,0,0,0,0,0,0,1.201022778059444,-1.0933578545115092
48,2,1,3001,5997,730,1,1,1,0,1,1,8096.02,9293.9,1197.88,4,1,0,0,0,0,0,0,1,0,0,0,0.5011484644877281,0.09627626026751653
47,2,1,10721,7082,628,2,1,0,0,1,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,3,-1.8432243957622538,-0.15359629767978206
52,3,0,14949,1156,782,0,0,1,1,1,1,10175.2,295.79,-9879.41,5,1,1,0,0,0,0,0,1,1,0,0,-0.5946833491932659,0.8730587656475741
50,3,0,5179,6674,163,1,0,1,1,0,0,5826.48,1568.68,-4257.8,4,0,0,0,0,0,0,0,0,1,0,0,-0.6993381713749767,0.8632973029059461
22,0,0,9232,4060,378,2,1,1,1,1,1,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,1,0,3,-1.8803199000338198,-2.108984838922816
45,2,1,14300,5884,288,0,1,0,0,0,1,5317.65,15741.34,10423.69,5,1,0,0,0,0,0,0,1,1,0,2,1.679715340330903,0.07861218177984415
55,3,0,3600,6866,976,0,1,0,1,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,1,-1.8587488116879445,0.7182381533821844
59,3,1,6350,6269,221,0,1,0,0,1,1,7148.89,0.0,-7148.89,2,1,0,0,0,0,0,0,1,0,0,1,-1.4294683571256643,1.1204425235654052
47,2,0,5037,144,237,2,1,0,1,0,0,4381.43,20765.81,16384.38,6,1,0,0,0,0,0,0,0,0,0,2,2.7303086038491315,0.12704370960869307
65,4,1,6693,6669,581,3,1,1,1,1,1,2892.75,0.0,-2892.75,1,1,0,0,0,0,0,0,0,1,0,1,-1.7191797497197563,2.0887280418949485
47,2,1,6530,7003,249,1,0,1,0,1,1,4099.86,22211.87,18112.01,6,1,0,0,0,0,0,0,0,1,0,2,2.9317916568192186,0.24625586256423276
39,1,1,12300,4498,948,0,1,0,1,1,1,4809.89,0.0,-4809.89,2,1,0,0,0,0,0,0,1,1,0,3,-1.4351221061797796,-0.7839158694153198
53,3,0,9566,3934,439,3,1,1,0,1,1,4642.64,608.62,-4034.02,2,1,0,0,0,0,0,0,1,1,0,1,-1.320051905942125,0.9521864969120065
50,3,0,9442,6901,490,1,1,1,1,1,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,1,-1.8325877016592453,0.4600431097331161
35,1,0,12438,5249,88,0,0,0,0,1,0,3528.29,4860.38,1332.09,4,1,0,0,0,0,0,0,1,0,1,3,-0.05362918856004227,-1.2728613100878243
30,1,0,8050,209,591,3,1,1,1,1,0,3435.66,649.19,-2786.47,3,1,0,0,0,0,0,0,1,0,0,3,-0.9817722226822211,-1.3317657498426787
66,4,1,5589,5879,115,3,0,0,0,1,0,3658.18,23408.11,19749.93,5,0,0,0,0,0,0,0,0,1,0,2,2.758376713596501,2.2739006785436575
36,1,1,14101,4623,782,2,1,1,0,1,0,0.0,7723.18,7723.18,1,1,0,0,0,0,1,0,0,0,1,3,-0.49027726917430187,-1.103397539072034
26,0,1,11915,8750,959,3,0,0,0,1,1,3191.63,18298.93,15107.3,5,1,0,0,0,0,0,0,0,1,0,2,2.099503885778047,-1.8271073782250697
63,4,0,14102,8211,459,1,1,1,0,1,0,5331.77,26474.39,21142.62,6,1,0,0,0,0,0,0,0,1,0,2,3.513671738320901,2.011353051010298
62,4,0,11946,7662,417,3,1,0,1,1,0,2840.28,751.42,-2088.86,4,1,0,0,0,0,0,0,1,1,0,1,-0.8137786005076308,1.9153100011383692
58,3,1,5707,5174,745,3,1,1,0,1,0,8738.87,2100.47,-6638.4,4,1,0,0,0,0,0,0,0,1,0,0,-0.6349217079398947,1.2745177613662828
28,0,0,4595,4560,702,2,1,0,0,1,0,1980.04,6956.84,4976.8,3,1,0,0,0,0,0,0,0,1,0,3,-0.09343369474601566,-1.7404150818773756
29,0,0,5114,8684,574,2,0,1,1,0,1,10504.12,7632.4,-2871.72,5,0,0,0,0,0,0,0,0,0,1,0,0.5605445394164007,-1.9938770545525175
42,2,1,10339,9970,307,2,1,1,1,0,0,7979.43,14302.23,6322.8,6,1,0,0,0,0,0,0,0,1,0,0,1.6897014520613032,-0.017558868111284095
58,3,1,8206,6558,137,0,1,1,0,1,1,5936.98,5960.7,23.72,6,1,0,0,0,0,0,0,1,1,0,0,0.5190279750355674,1.229613992824096
45,2,1,12320,2380,578,3,0,0,1,1,0,1686.2,2957.57,1271.37,2,0,0,0,0,0,0,0,0,1,0,1,-1.0123499212731186,0.12218558725428542
29,0,1,14294,4740,952,2,0,1,1,0,1,9573.45,11832.24,2258.79,5,1,0,0,0,0,0,0,1,1,0,0,1.0994374452665192,-1.7438653090635898
48,2,0,13822,8139,81,1,1,0,1,0,1,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,-1.9764843303124422,0.15459225547724192
24,0,1,12376,2317,492,3,1,1,0,0,0,1269.29,9572.59,8303.3,3,1,0,1,0,0,0,0,0,1,0,3,0.2734117899203107,-1.886810420538223
56,3,1,7249,8063,555,1,1,1,0,1,0,2692.34,7610.25,4917.91,4,1,0,0,0,0,0,0,0,0,1,1,0.3221704321174067,0.8314204007306101
55,3,1,7348,7641,609,0,1,1,1,0,1,3141.59,0.0,-3141.59,2,1,1,0,0,0,0,0,1,0,1,1,-1.3371839093968754,0.7262874474944058
47,2,1,5147,7979,104,3,1,1,1,1,1,5238.82,107.65,-5131.17,4,0,0,0,0,1,0,0,0,0,1,0,-0.7529504852172777,-0.047676942202905866
38,1,1,12461,1229,751,1,1,0,1,0,1,3975.27,8971.27,4996.0,4,1,0,0,0,0,0,0,0,1,0,3,0.4345178076068843,-0.7591337842235027
36,1,1,13387,816,451,3,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,3,-1.945160444487897,-0.8642665939677835
65,4,0,9378,2581,811,1,1,1,1,1,1,9920.75,14073.48,4152.73,6,1,0,0,0,0,0,0,0,1,0,0,1.6676775526142098,2.0993004652605567
54,3,0,13570,2359,789,2,1,0,1,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,-1.9449339822776353,0.9573389634664019
48,2,0,7307,2027,461,1,0,1,0,0,0,571.62,0.0,-571.62,1,1,0,0,0,0,0,0,0,0,1,3,-1.5480414327641852,-0.1188893000209417
53,3,0,5730,8832,86,0,1,0,0,0,1,4177.63,0.0,-4177.63,1,1,0,0,0,0,0,0,1,0,0,1,-1.6651396123431597,0.7948088530387519
60,4,1,13547,2098,805,0,0,1,0,1,1,9549.75,1177.58,-8372.17,5,1,1,0,0,0,0,0,0,1,0,0,-0.47189407809282,1.8258644258922005
40,2,1,7310,4710,646,1,1,0,0,0,0,1019.02,5731.95,4712.93,3,1,0,0,0,0,0,0,1,1,0,1,-0.30462787505321914,-0.17169912419285818
36,1,0,12935,1542,660,0,1,1,0,1,1,7952.51,13017.77,5065.26,5,1,0,0,0,0,0,0,0,1,0,0,1.3210902638340951,-0.8804496383422777
57,3,1,14889,1116,180,0,1,0,1,1,1,4976.08,18002.66,13026.58,6,1,0,0,0,0,0,0,0,1,0,2,2.2709535012055833,1.2216130211390956
21,0,1,6130,1606,370,2,1,1,1,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,3,-1.9180382154265636,-2.140124626088306
34,1,1,8683,3341,613,2,1,1,1,1,1,3596.65,14720.31,11123.66,3,1,0,0,0,0,0,0,1,0,1,2,1.1210656620888082,-1.281120047466109
46,2,1,9621,8260,541,0,1,1,0,1,1,3418.85,8350.4,4931.55,4,0,0,0,0,0,0,1,0,1,0,1,0.30906213464868043,0.19132103469312678
25,0,1,7301,8184,483,0,1,1,1,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,3,-1.9277031892406267,-1.9549128043021606
56,3,1,12271,1074,414,2,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,-1.937083482993754,1.1082905789710602
33,1,0,4135,7955,424,1,1,1,1,1,0,6434.45,6685.65,251.2,5,1,0,0,0,0,0,0,1,0,0,0,0.3992899789574105,-1.1690559842038557
64,4,1,11349,6762,780,2,1,0,0,0,1,8509.03,0.0,-8509.03,5,1,0,0,0,0,0,0,0,1,0,0,-0.6849679879887355,2.0462820000562507
22,0,1,10504,5492,6,0,1,1,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,3,-1.9117600645709822,-2.2873835303933308
43,2,1,7744,1254,146,2,0,1,0,1,1,11383.83,17071.67,5687.84,5,1,0,0,0,0,0,0,1,0,0,0,1.897914437333643,-0.11342272189469096
47,2,0,3099,1195,13,0,1,1,0,0,1,8701.5,13017.52,4316.02,4,1,0,0,0,0,0,0,0,0,1,0,1.1149696476289044,-0.0944259466362805
50,3,0,12445,7595,208,1,1,1,0,1,0,3803.42,21594.77,17791.35,4,1,1,0,0,0,0,0,1,1,0,2,2.2885698352817805,0.8480113505603618
38,1,1,6647,9463,63,2,0,1,1,0,1,4557.83,8712.91,4155.08,4,1,0,0,0,0,0,0,0,1,0,0,0.3893304497631073,-0.7334566859549412
63,4,1,9987,4810,447,0,0,0,1,1,1,5553.36,15475.23,9921.87,6,1,0,0,0,0,0,0,0,1,0,2,1.8786876906076282,2.019679933286986
31,1,0,4439,7658,945,2,1,1,0,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,3,-1.9065675879268353,-1.1481061895719564
