customer id,age,age group,gender,income/month,account balance,loyalty score,education level,products owned,type of campaign(s),duration of campaign(s) (days),total ad spend,product type advertised,prev campaign success,product cost,has customer bought product,fb impressions,fb clicks,insta impressions,insta clicks,tw impressions,tw clicks,total clicks,total impressions,CTR,uses internet banking,has_loan,total_withdrawals,total_deposits,transaction_count,Facebook,Twitter,Instagram,Email
4387,38,30-39,1,9062.3,21381.33,566.7207356,1,[],"['Twitter', 'Instagram', 'Facebook', 'Email']",15,513.8177462,A,Yes,100,0,82,4,97,13,78,14,31,257,0.121,1,0,1026.915458,1037.413626,5,1,1,1,0
4388,64,60-69,1,11425.09,37219.89,808.9392908,0,"['Y', 'X', 'W', 'Z']","['Instagram', 'Twitter']",15,275.1719851,B,No,200,0,37,2,23,0,33,1,3,93,0.032,0,0,361.7238656,229.0632746,13,1,1,0,0
4389,43,40-49,1,8360.94,21140.08,585.8088059,0,"['W', 'Y', 'X', 'Z']",['Twitter'],15,571.204189,E,No,500,0,88,13,67,9,99,16,38,254,0.15,0,0,582.9497813,683.2681266,7,1,1,1,0
4390,39,30-39,0,8579.19,21098.65,437.1768337,1,['Z'],"['Twitter', 'Email']",15,720.8112465,A,Yes,100,0,126,15,106,18,120,1,34,352,0.097,0,0,888.752948,942.4376806,6,1,1,1,1
4391,57,50-59,0,10546.42,31517.32,338.6344407,1,"['X', 'Z']","['Facebook', 'Twitter', 'Instagram', 'Email']",15,629.1167792,E,No,500,0,42,2,47,4,52,4,10,141,0.071,1,0,387.488122,447.5512017,11,1,1,1,1
4392,65,60-69,1,11250.77,35067.54,612.1728343,1,[],['Instagram'],15,848.8532549,B,Yes,200,0,25,0,36,1,32,2,3,93,0.032,1,1,257.2202755,377.3300028,13,0,1,1,1
4393,62,60-69,1,11529.17,33283.21,581.5518423,1,"['W', 'X', 'Z']","['Instagram', 'Twitter']",15,709.4608389,A,Yes,100,0,42,1,41,3,44,0,4,127,0.031,0,0,211.4776453,287.8207947,12,1,0,1,0
4394,68,60-69,1,13151.57,35764.58,674.3954593,2,"['W', 'Y']","['Instagram', 'Facebook', 'Twitter']",15,584.8277314,A,Yes,100,0,24,1,13,0,24,1,2,61,0.033,0,0,0,77.72952843,14,1,1,0,0
4395,44,40-49,0,8463.04,25120.43,356.1975801,1,['W'],"['Facebook', 'Twitter', 'Email']",15,662.5310124,E,No,500,0,102,6,97,8,98,15,29,297,0.098,1,0,651.3085328,741.2170507,7,1,1,1,1
4396,66,60-69,1,12432.12,38482.86,712.7561611,1,[],"['Twitter', 'Facebook']",15,358.1089144,D,No,400,0,17,0,27,1,32,1,2,76,0.026,0,0,225.6154212,136.6601922,14,0,1,1,1
4397,47,40-49,0,9527.11,25996.36,309.8542135,1,"['X', 'W', 'Z']","['Instagram', 'Email']",15,252.3578527,D,Yes,400,0,104,2,62,1,78,9,12,244,0.049,1,0,758.1933824,756.1722674,8,1,1,1,1
4398,54,50-59,1,10269.94,29430.27,722.695755,1,['X'],"['Facebook', 'Twitter']",15,231.2759279,A,Yes,100,0,74,4,45,5,59,0,9,178,0.051,0,1,528.3473384,667.7641431,10,1,0,1,0
4399,31,30-39,0,7163.28,16077.12,157.0784608,0,['X'],"['Instagram', 'Facebook', 'Twitter', 'Email']",15,708.9841898,B,Yes,200,1,111,9,136,25,120,13,47,367,0.128,0,0,701.6577037,896.0863012,3,1,1,1,0
4400,66,60-69,1,11716.15,38716.69,562.4589127,1,['Y'],"['Facebook', 'Twitter', 'Instagram']",15,889.2660361,E,Yes,500,0,31,1,19,0,29,0,1,79,0.013,1,0,153.2229491,181.4996882,14,1,0,0,1
4401,41,40-49,0,9209,23366.89,171.0336952,0,['X'],"['Twitter', 'Facebook', 'Instagram']",15,216.1198382,C,No,300,0,114,10,97,1,65,12,23,276,0.083,0,0,985.3947772,866.2733569,6,1,1,1,0
4402,26,20-29,0,6722.96,13290.07,81.31203097,1,[],"['Facebook', 'Twitter', 'Instagram', 'Email']",15,390.716909,A,No,100,0,138,32,134,1,180,48,81,452,0.179,1,0,870.8059465,817.1303492,2,1,1,1,0
4403,57,50-59,0,9587.21,30524.92,291.4749709,0,"['X', 'Y']","['Instagram', 'Facebook', 'Twitter', 'Email']",15,751.3321124,E,No,500,0,43,0,46,2,42,3,5,131,0.038,0,0,482.5862,449.7398849,11,0,1,1,1
4404,35,30-39,1,5773.97,11833.16,404.0659568,0,"['Y', 'Z', 'W', 'X']",['Twitter'],15,641.992231,C,No,300,0,99,14,108,8,84,11,33,291,0.113,0,0,434.8482963,328.3317241,4,1,1,1,1
4405,29,20-29,0,7419.08,21076.9,64.40263251,1,[],"['Twitter', 'Facebook']",15,296.9737952,C,Yes,300,0,107,6,168,8,89,14,28,364,0.077,1,0,862.6545127,951.2021969,2,1,1,1,1
4406,63,60-69,0,11193.99,35432.63,220.9561603,0,"['Y', 'W']","['Facebook', 'Instagram']",15,613.5038168,A,No,100,0,29,0,25,1,28,0,1,82,0.012,0,0,297.7499184,231.5601409,13,0,0,1,1
4407,22,20-29,1,6211.9,12757.36,525.2978339,0,"['X', 'Z', 'Y']",['Instagram'],15,335.5441207,A,No,100,0,116,26,169,23,102,23,72,387,0.186,0,1,675.5900096,629.4397168,2,1,1,1,1
4408,68,60-69,0,12147.71,39463.36,363.7088511,0,"['Z', 'Y', 'W', 'X']","['Twitter', 'Facebook', 'Instagram', 'Email']",15,350.7772675,C,Yes,300,0,24,0,19,0,23,0,0,66,0,0,0,82.54355297,160.756823,14,0,0,0,0
4409,48,40-49,1,9296.36,24861.61,493.0351128,1,"['X', 'Z']",['Twitter'],15,228.6748707,B,Yes,200,0,63,6,92,8,68,1,15,223,0.067,0,0,833.6562218,735.5210631,8,1,1,1,0
4410,60,50-59,1,10504.92,30093.1,535.7349363,0,"['X', 'Z']",['Twitter'],15,346.0891816,C,No,300,0,30,1,54,2,48,4,7,132,0.053,0,0,427.2035147,410.2044544,12,1,1,1,0
4411,55,50-59,0,10584.58,29355.89,341.6397457,0,['X'],"['Twitter', 'Email']",15,531.6871526,A,No,100,0,45,4,70,4,56,4,12,171,0.07,0,1,497.3133379,560.8723622,10,1,1,1,1
4412,49,40-49,0,9883.35,30260.54,311.0487823,0,[],"['Instagram', 'Email']",15,513.359439,A,No,100,0,65,7,61,8,77,9,24,203,0.118,0,0,594.9768541,716.89198,8,1,1,1,1
4413,38,30-39,1,7649.79,18717.41,566.0355356,0,['W'],['Facebook'],15,664.3755273,E,No,500,0,69,13,96,7,93,18,38,258,0.147,0,0,731.2263091,804.1052847,5,1,1,1,0
4414,62,60-69,0,11434.43,30883.86,396.0029174,0,[],"['Facebook', 'Email']",15,323.3679826,A,No,100,0,49,2,42,3,45,3,8,136,0.059,0,0,278.318087,328.0598308,12,1,1,1,1
4415,48,40-49,1,8604.86,21703.94,434.4690253,1,"['Y', 'X', 'Z']","['Facebook', 'Instagram', 'Twitter']",15,325.0472106,E,No,500,0,78,10,87,9,71,1,20,236,0.085,0,1,650.9854738,646.0911377,8,1,1,1,0
4416,41,40-49,0,8768.52,19176.6,285.9747999,0,"['X', 'W', 'Y']",['Twitter'],15,774.4320076,B,Yes,200,0,116,14,110,8,124,10,32,350,0.091,0,0,959.6042712,964.8792571,6,1,1,1,1
4417,52,50-59,0,7363.72,19912.31,227.5631823,0,"['Z', 'Y', 'X']","['Instagram', 'Twitter', 'Facebook', 'Email']",15,839.0059922,E,Yes,500,0,84,10,71,1,45,4,15,200,0.075,0,0,258.8896621,457.6753219,9,1,1,1,0
4418,57,50-59,0,12034.94,33441.82,225.4407106,0,[],"['Twitter', 'Instagram', 'Facebook', 'Email']",15,446.374687,E,Yes,500,0,59,1,44,3,58,0,4,161,0.025,0,1,561.0284834,634.6636211,11,1,0,1,1
4419,59,50-59,0,10515.63,30745.02,295.5399436,1,['Z'],"['Instagram', 'Twitter', 'Facebook', 'Email']",15,771.99714,E,Yes,500,0,52,5,30,1,42,1,7,124,0.056,0,1,543.9499784,384.544472,12,1,1,1,0
4420,43,40-49,0,8254.05,21275.81,188.6996079,1,"['Y', 'W']",['Twitter'],15,504.0201595,D,No,400,0,101,10,88,14,95,13,37,284,0.13,0,1,768.8478195,710.1203217,7,1,1,1,0
4421,66,60-69,1,12803.22,41753.96,655.4915812,1,"['X', 'Z', 'Y']","['Facebook', 'Twitter']",15,792.2052147,B,No,200,1,27,0,29,1,33,0,1,89,0.011,0,0,233.7747947,220.4145173,14,0,0,1,1
4422,66,60-69,0,12570.38,39624.83,302.6614914,0,"['W', 'Z', 'Y']","['Instagram', 'Twitter', 'Facebook']",15,604.3694581,B,Yes,200,0,26,1,19,0,19,1,2,64,0.031,0,1,255.1975675,194.8020204,14,1,1,0,0
4423,25,20-29,1,4815.45,8002.56,632.4439876,1,"['W', 'X', 'Z']","['Twitter', 'Facebook', 'Instagram']",15,400.2159151,D,No,400,0,98,25,135,24,183,39,88,416,0.212,0,0,320.3656432,314.8606225,2,1,1,1,1
4424,59,50-59,0,10171.29,29800.05,354.21661,1,"['W', 'Z', 'Y']","['Facebook', 'Twitter']",15,533.7294918,D,Yes,400,0,42,1,42,4,37,0,5,121,0.041,0,0,465.9517051,176.6615133,12,1,0,1,1
4425,64,60-69,0,11128.28,33223.59,38.57359138,0,"['W', 'Y', 'Z', 'X']","['Instagram', 'Email']",15,339.5590906,B,No,200,0,30,2,30,1,30,0,3,90,0.033,0,0,335.2192522,352.3537242,13,1,0,1,0
4426,44,40-49,0,8261.17,21677.61,254.4424633,1,"['Y', 'X', 'W']",['Twitter'],15,675.2110947,C,Yes,300,0,66,4,82,5,64,4,13,212,0.061,0,1,735.9443106,728.7179433,7,1,1,1,0
4427,26,20-29,1,6310.46,15030.9,529.2216023,1,['Y'],"['Instagram', 'Twitter']",15,309.401308,B,Yes,200,0,166,32,133,14,145,19,65,444,0.146,0,0,784.206408,984.824762,2,1,1,1,1
4428,27,20-29,0,5818.9,14132.43,312.3590714,0,[],"['Instagram', 'Twitter', 'Email']",15,425.825909,B,No,200,0,155,2,164,27,105,24,53,424,0.125,0,0,560.151025,522.8733015,2,1,1,1,0
4429,33,30-39,0,6430.89,12276.86,189.990927,1,[],"['Instagram', 'Twitter', 'Facebook']",15,428.050271,E,No,500,0,101,23,96,19,108,11,53,305,0.174,1,1,622.7391005,603.3612882,4,1,1,1,1
4430,47,40-49,0,10678.76,29089.62,445.1833588,0,['Z'],"['Facebook', 'Instagram', 'Email']",15,833.9085024,A,Yes,100,0,92,0,72,8,77,3,11,241,0.046,0,0,902.807013,1113.642242,8,0,1,1,1
4431,43,40-49,1,9325.67,28768.69,619.8836891,2,['Y'],"['Instagram', 'Facebook', 'Email']",15,315.2083941,C,Yes,300,0,95,12,93,12,93,7,31,281,0.11,1,0,927.8086582,844.2213618,7,1,1,1,1
4432,63,60-69,0,12670.72,37688.01,441.0715443,0,[],"['Twitter', 'Instagram', 'Facebook', 'Email']",15,227.8775804,B,Yes,200,0,40,1,37,0,23,1,2,100,0.02,0,0,375.174297,392.0121431,13,1,1,0,1
4433,21,20-29,1,6277.99,13584.35,503.6146158,1,"['W', 'Z', 'X']",['Instagram'],15,428.7481902,A,No,100,0,100,4,184,2,109,8,14,393,0.036,1,0,781.0455681,824.4703269,2,1,1,1,1
4434,35,30-39,1,7994.69,19754.19,735.9947721,1,"['Z', 'W']","['Facebook', 'Twitter']",15,746.9305309,D,No,400,0,133,28,126,14,84,7,49,343,0.143,0,0,793.3784712,958.0485297,4,1,1,1,0
4435,38,30-39,1,8364.45,19596.73,665.9560019,1,"['X', 'Z']","['Instagram', 'Twitter', 'Facebook', 'Email']",15,881.8723486,C,No,300,0,126,5,103,2,81,9,16,310,0.052,1,0,882.9158372,835.599025,5,1,1,1,1
4436,53,50-59,0,9874.23,24577,297.5036133,1,[],"['Twitter', 'Instagram', 'Facebook', 'Email']",15,244.200843,D,No,400,0,64,6,78,10,82,4,20,224,0.089,0,1,653.7383357,656.2111112,10,1,1,1,1
4437,37,30-39,0,8262.64,19801.19,218.2971993,1,[],"['Twitter', 'Email']",15,480.8411026,D,No,400,0,93,2,122,4,116,3,9,331,0.027,0,0,873.3324898,973.6902066,5,1,1,1,0
4438,67,60-69,1,12026.09,38849.35,662.7452457,2,['X'],['Facebook'],15,339.9567621,E,No,500,0,28,1,20,0,23,1,2,71,0.028,0,0,135.9343958,239.6698392,14,1,1,0,1
4439,23,20-29,0,5347.35,6072.51,0,0,"['W', 'Y', 'X']",['Facebook'],15,203.8481776,C,No,300,0,146,18,179,39,164,4,61,489,0.125,0,0,459.891018,553.278541,2,1,1,1,1
4440,33,30-39,0,7938.03,19989.88,120.8411526,0,"['W', 'Z', 'Y']","['Facebook', 'Twitter', 'Instagram']",15,261.2920033,A,No,100,0,129,21,85,19,129,26,66,343,0.192,0,0,821.2942618,810.2225766,4,1,1,1,0
4441,21,20-29,0,5475.37,6861.4,214.6080402,1,"['Z', 'X', 'W']","['Twitter', 'Instagram']",15,323.0836758,C,Yes,300,0,143,3,197,53,181,11,67,521,0.129,0,0,616.8558978,419.7600322,2,1,1,1,0
4442,53,50-59,1,10009.49,24977.56,811.6276239,1,"['Z', 'W', 'X']","['Twitter', 'Facebook', 'Instagram']",15,439.3622046,C,Yes,300,0,76,0,79,7,60,1,8,215,0.037,1,1,526.2985793,475.7477545,10,0,1,1,1
4443,33,30-39,1,7663.4,19351.69,440.8045678,1,"['X', 'Y']","['Twitter', 'Facebook']",15,371.8013976,D,No,400,1,131,23,117,9,103,21,53,351,0.151,1,0,882.7986035,892.4106634,4,1,1,1,0
4444,27,20-29,0,3946.53,5778.58,279.6057662,0,['Y'],"['Instagram', 'Facebook', 'Twitter']",15,509.7427233,E,Yes,500,0,134,28,90,21,96,18,67,320,0.209,0,0,403.2618148,267.1365458,2,1,1,1,0
4445,23,20-29,0,6209.4,9348.43,316.3890286,0,['X'],"['Facebook', 'Twitter', 'Instagram', 'Email']",15,743.8798209,B,Yes,200,0,166,41,140,26,175,41,108,481,0.225,0,1,612.0337506,698.1426251,2,1,1,1,0
4446,56,50-59,0,9670.89,30060.63,106.8589126,2,['Z'],"['Facebook', 'Twitter', 'Instagram', 'Email']",15,631.053231,B,No,200,0,57,4,59,6,59,1,11,175,0.063,1,1,588.6442393,327.5644809,11,1,1,1,1
4447,62,60-69,0,11595.32,37296.76,255.4520411,1,"['X', 'Z', 'W', 'Y']","['Instagram', 'Email']",15,254.863166,B,No,200,0,28,2,40,2,47,1,5,115,0.043,0,0,321.0310677,473.6092981,12,1,1,1,1
4448,22,20-29,0,5246.17,9332.48,281.6850562,1,[],"['Instagram', 'Twitter', 'Facebook', 'Email']",15,783.2072477,B,Yes,200,0,98,1,131,10,158,8,19,387,0.049,1,0,555.4283805,444.5965671,2,1,1,1,1
4449,44,40-49,0,8929.89,26212.73,506.3090628,0,"['W', 'X', 'Y']","['Twitter', 'Instagram', 'Email']",15,391.0783984,C,Yes,300,0,90,2,83,12,72,10,24,245,0.098,0,0,695.5983871,779.2707792,7,1,1,1,1
4450,30,30-39,1,7304.29,18178.71,411.576917,0,"['Z', 'W', 'X', 'Y']","['Instagram', 'Twitter', 'Facebook', 'Email']",15,567.9133993,A,No,100,0,130,22,130,16,123,27,65,383,0.17,0,0,949.031459,852.3898142,3,1,1,1,0
4451,50,40-49,0,9357.48,28137.33,215.141142,1,"['Y', 'W']","['Facebook', 'Instagram', 'Twitter']",15,353.4457579,A,No,100,0,88,10,75,0,58,7,17,221,0.077,0,0,758.6172974,857.0983658,9,1,1,0,0
4452,62,60-69,0,12198.58,36766.67,268.7549501,0,"['X', 'W', 'Y']","['Facebook', 'Twitter', 'Email']",15,201.0149343,E,Yes,500,0,36,2,25,0,36,1,3,97,0.031,0,0,478.0346559,337.4575246,12,1,1,0,1
4453,48,40-49,1,8760.83,24802.62,393.6177351,0,[],"['Facebook', 'Instagram', 'Twitter']",15,775.7783391,A,Yes,100,0,76,3,64,3,63,8,14,203,0.069,0,1,892.0600767,678.1580796,8,1,1,1,0
4454,60,50-59,1,11303.51,32700.94,678.4013291,1,[],"['Twitter', 'Instagram', 'Email']",15,749.2338506,A,No,100,0,45,1,53,4,41,2,7,139,0.05,0,0,370.3999958,391.8388226,12,1,1,1,0
4455,47,40-49,1,8584.39,22629.96,652.7935962,1,"['Y', 'Z', 'X', 'W']","['Instagram', 'Twitter', 'Facebook', 'Email']",15,664.7629493,D,Yes,400,0,66,7,64,1,97,5,13,227,0.057,0,0,570.7078026,708.0910229,8,1,1,1,0
4456,57,50-59,1,10437.61,33164.44,530.292272,1,"['Z', 'W']","['Facebook', 'Twitter']",15,424.0597947,C,Yes,300,0,36,2,59,5,44,2,9,139,0.065,0,1,681.7082939,379.129848,11,1,1,1,0
4457,28,20-29,1,6909.34,16191.46,444.2991073,0,"['Y', 'Z', 'W']","['Twitter', 'Facebook', 'Instagram']",15,662.8928721,E,Yes,500,0,96,2,108,24,151,24,50,355,0.141,0,0,897.3348906,930.0055833,2,1,1,1,1
4458,25,20-29,1,5731.63,12784.08,510.8247925,0,['Z'],"['Instagram', 'Email']",15,873.6698523,D,No,400,0,157,4,122,33,102,23,60,381,0.157,0,0,599.993118,618.5042075,2,1,1,1,0
4459,47,40-49,0,8884.58,23448.52,328.8795408,2,"['W', 'Z']","['Facebook', 'Twitter', 'Email']",15,378.5588804,B,Yes,200,0,78,8,103,14,66,6,28,247,0.113,1,0,688.9592881,538.3025065,8,1,1,1,0
4460,39,30-39,0,7633.87,17859,267.5804886,1,[],"['Facebook', 'Email']",15,245.7744442,D,No,400,0,114,14,91,8,79,4,26,284,0.092,1,0,508.6615117,756.0119576,6,1,1,1,0
4461,70,60-69,1,13635.13,41135.15,669.7208165,1,['Z'],"['Instagram', 'Twitter', 'Facebook']",15,760.3694305,B,Yes,200,0,12,0,11,0,9,0,0,32,0,0,0,0,0,0,0,0,0,0
4462,64,60-69,1,12188.17,35604.89,672.7790091,0,"['W', 'Y']","['Facebook', 'Email']",15,530.7179245,D,No,400,0,34,1,22,1,40,1,3,96,0.031,0,0,356.9775132,325.0854003,13,1,1,1,1
4463,68,60-69,1,12130,35115.06,480.1455295,1,[],['Facebook'],15,335.4908099,D,Yes,400,0,21,0,13,0,20,0,0,54,0,1,0,0,0,0,0,0,0,1
4464,68,60-69,0,11892.04,37537.81,398.2761329,1,['Y'],['Instagram'],15,796.3470843,A,No,100,0,16,0,20,0,14,0,0,50,0,1,0,0,192.5712906,14,0,0,0,1
4465,58,50-59,1,10700.12,33170.18,488.5972366,1,"['W', 'Y', 'X', 'Z']","['Facebook', 'Twitter', 'Email']",15,692.680672,D,Yes,400,0,44,1,58,5,58,1,7,160,0.044,1,0,385.8396194,539.6963546,11,1,1,1,1
4466,68,60-69,0,12684.25,40949.91,370.2720731,1,[],['Facebook'],15,258.9592015,C,Yes,300,0,17,1,23,0,23,0,1,63,0.016,0,0,73.81308391,221.440199,14,1,0,0,0
4467,69,60-69,0,11820.83,37348.61,132.8068672,0,[],"['Facebook', 'Instagram', 'Twitter']",15,806.9966091,A,No,100,0,15,0,20,1,20,1,2,55,0.036,0,1,60.58129974,15.98197043,15,0,1,1,1
4468,47,40-49,0,9202.3,24463.45,243.0566189,0,[],"['Facebook', 'Twitter', 'Instagram', 'Email']",15,886.0829731,A,No,100,0,69,0,83,10,71,5,15,223,0.067,0,1,710.2710566,798.4060311,8,0,1,1,1
4469,57,50-59,1,11250.58,32679.5,784.5081717,0,[],['Facebook'],15,830.2996425,E,Yes,500,1,42,1,48,2,39,4,7,129,0.054,0,0,583.3229823,577.4104278,11,1,1,1,0
4470,22,20-29,0,5420.05,8318.68,319.5909636,1,"['Y', 'X', 'Z']","['Twitter', 'Instagram']",15,784.3535725,E,Yes,500,0,184,33,110,24,180,10,67,474,0.141,0,0,730.6066545,666.4707482,2,1,1,1,1
4471,25,20-29,0,6837.04,14180.12,269.5709907,0,['Z'],"['Twitter', 'Email']",15,362.625777,E,Yes,500,0,172,17,113,31,102,1,49,387,0.127,0,0,1010.902679,849.6913389,2,1,1,1,0
4472,47,40-49,1,8000.31,20766.1,605.7154944,0,[],"['Twitter', 'Instagram']",15,721.3695328,A,Yes,100,0,53,4,54,5,54,7,16,161,0.099,0,1,529.840273,448.2434703,8,1,1,1,1
4473,61,60-69,1,10839.53,29305.52,398.5233131,0,[],"['Facebook', 'Twitter', 'Instagram']",15,499.2960017,A,Yes,100,0,30,2,34,3,44,1,6,108,0.056,0,0,335.5392294,233.0062479,12,1,1,1,1
4474,24,20-29,1,5922.89,10503.82,404.1186398,1,"['X', 'Z']","['Twitter', 'Facebook', 'Instagram', 'Email']",15,332.0192907,C,No,300,0,179,25,148,24,109,17,66,436,0.151,0,1,583.3242275,829.0490649,2,1,1,1,1
4475,56,50-59,0,11040.03,33374.19,209.8205204,2,[],"['Twitter', 'Instagram', 'Facebook', 'Email']",15,877.7274887,B,Yes,200,0,61,2,44,0,67,4,6,172,0.035,1,1,689.16317,610.1931677,11,1,1,0,0
4476,33,30-39,1,6424.02,14613.7,522.2327546,1,"['Z', 'X', 'W']",['Twitter'],15,474.204808,A,Yes,100,0,108,18,87,19,89,17,54,284,0.19,0,0,729.4472063,755.5509019,4,1,1,1,1
4477,57,50-59,1,9290.43,26251.03,434.3692786,1,"['Z', 'Y', 'X']","['Facebook', 'Twitter', 'Instagram']",15,243.4233528,D,Yes,400,0,55,3,37,3,52,1,7,144,0.049,0,0,315.3129837,389.0241657,11,1,1,1,1
4478,61,60-69,1,10512.83,34102.61,654.735717,0,"['Y', 'Z']","['Facebook', 'Twitter']",15,767.5779018,A,No,100,0,29,1,43,3,47,1,5,119,0.042,0,1,350.2573547,134.1895585,12,1,1,1,1
4479,29,20-29,1,6672.86,15472.22,507.2899823,0,[],"['Facebook', 'Twitter']",15,536.9779803,A,Yes,100,0,143,23,147,31,120,23,77,410,0.188,0,0,647.7817767,917.6544372,2,1,1,1,1
4480,59,50-59,0,10444.55,30210.76,344.8048019,1,['W'],"['Facebook', 'Email']",15,864.4430362,C,Yes,300,0,54,3,30,0,35,1,4,119,0.034,0,1,360.8807965,315.0313505,12,1,1,0,0
4481,43,40-49,0,8818.67,23723.23,206.5139993,1,[],"['Twitter', 'Email']",15,898.3526329,B,Yes,200,1,83,9,116,14,112,1,24,311,0.077,0,0,792.354412,721.348244,7,1,1,1,1
4482,35,30-39,0,7805.86,20416.04,106.4560332,1,"['Z', 'Y']","['Instagram', 'Email']",15,294.1244452,E,Yes,500,1,101,11,125,22,138,9,42,364,0.115,0,1,934.8914191,789.7756242,4,1,1,1,1
4483,54,50-59,1,11005.34,33819.21,457.4704376,0,"['Z', 'W', 'X']","['Twitter', 'Facebook', 'Instagram']",15,635.5493187,C,Yes,300,0,71,8,61,6,77,1,15,209,0.072,0,0,629.3700524,535.8520499,10,1,1,1,0
4484,39,30-39,0,8214.74,19692.24,228.5451477,0,"['X', 'W', 'Z', 'Y']","['Instagram', 'Twitter', 'Facebook', 'Email']",15,552.7391509,A,Yes,100,0,96,12,89,15,89,16,43,274,0.157,0,0,882.7245046,740.5670503,6,1,1,1,0
4485,68,60-69,0,11805.61,34292.33,200.7560176,1,[],"['Instagram', 'Facebook', 'Twitter', 'Email']",15,704.7500044,E,No,500,0,24,1,21,1,18,0,2,63,0.032,0,0,39.57580143,238.24829,14,1,0,1,1
4486,32,30-39,0,6858.4,15356.68,0,0,"['Y', 'X', 'W', 'Z']","['Twitter', 'Instagram', 'Email']",15,595.5735054,E,No,500,0,106,10,137,16,99,14,40,342,0.117,0,0,701.4428305,839.5720596,3,1,1,1,0
4487,56,50-59,1,8585.4,26532.52,622.6293244,3,"['Z', 'W']","['Instagram', 'Facebook', 'Email']",15,377.2322502,B,Yes,200,0,71,3,62,1,71,3,7,204,0.034,1,1,386.26317,331.5581672,11,1,1,1,1
4488,27,20-29,1,5383.21,7714.22,374.2157783,0,"['X', 'Y']","['Instagram', 'Facebook', 'Twitter']",15,639.4113584,A,No,100,0,132,31,160,0,142,21,52,434,0.12,0,0,425.7795161,599.4413132,2,1,1,0,1
4489,43,40-49,1,8405.41,24165.48,594.5971143,0,"['Y', 'W']","['Facebook', 'Instagram', 'Twitter', 'Email']",15,680.9134098,D,No,400,0,66,0,65,2,89,5,7,220,0.032,0,0,715.0256924,753.3607365,7,0,1,1,1
4490,67,60-69,0,12139.93,37731.52,189.5056365,1,"['W', 'Z', 'X']","['Instagram', 'Email']",15,446.7158341,B,No,200,0,30,1,21,0,21,0,1,72,0.014,0,1,52.49392574,72.37299704,14,1,0,0,0
4491,35,30-39,1,8452.78,20912.22,632.219019,0,"['W', 'Z', 'Y']","['Facebook', 'Instagram', 'Twitter']",15,318.3952247,B,Yes,200,0,136,26,145,20,101,9,55,382,0.144,0,0,938.6066873,986.199746,4,1,1,1,0
4492,21,20-29,1,6513.75,11626.43,416.6015393,2,[],['Facebook'],15,750.7436386,D,No,400,0,197,15,115,10,194,47,72,506,0.142,1,0,813.7040611,883.6845189,2,1,1,1,1
4493,22,20-29,0,5083.54,6855.18,138.7033374,1,"['X', 'Y']","['Facebook', 'Twitter', 'Email']",15,321.2082765,D,Yes,400,0,132,12,119,28,111,3,43,362,0.119,0,1,466.8637941,444.8972968,2,1,1,1,1
4494,47,40-49,0,8282.68,20978.91,209.7973539,1,"['X', 'Y', 'W', 'Z']","['Instagram', 'Email']",15,346.2821616,E,Yes,500,1,66,9,102,16,70,2,27,238,0.113,1,1,574.7216577,548.7023817,8,1,1,1,1
4495,39,30-39,1,9869.72,28358.66,547.0767201,0,"['X', 'W']","['Facebook', 'Twitter', 'Email']",15,508.6668785,E,No,500,0,89,13,129,21,116,4,38,334,0.114,0,0,1047.597934,999.2006339,6,1,1,1,0
4496,49,40-49,1,9489.21,24258.25,491.5340176,0,['X'],"['Twitter', 'Email']",15,441.0260206,A,Yes,100,0,77,8,88,3,58,8,19,223,0.085,0,0,743.8493015,619.6131737,8,1,1,1,1
4497,58,50-59,1,10846.55,29437.81,564.6522695,2,"['W', 'X', 'Y']","['Twitter', 'Facebook', 'Instagram', 'Email']",15,651.5269846,D,Yes,400,0,36,2,59,4,47,0,6,142,0.042,1,0,368.3031129,646.752847,11,1,0,1,0
4498,52,50-59,0,9759.23,27682.21,114.4975044,2,['Y'],"['Twitter', 'Facebook', 'Instagram']",15,200.9179969,A,No,100,0,45,4,86,7,66,6,17,197,0.086,1,1,645.6099106,651.0179254,9,1,1,1,0
4499,57,50-59,1,10919.76,34492.42,728.5959335,0,"['X', 'W', 'Y', 'Z']","['Instagram', 'Twitter', 'Facebook', 'Email']",15,363.2584928,A,No,100,0,34,1,53,1,65,6,8,152,0.053,0,0,541.2039192,658.8729849,11,1,1,1,1
4500,44,40-49,1,7963.96,22127.03,537.7166741,0,"['Z', 'X']","['Twitter', 'Facebook', 'Email']",15,791.604734,A,No,100,0,88,15,99,17,96,4,36,283,0.127,0,0,510.5375117,573.8770261,7,1,1,1,1
4501,67,60-69,1,11231.18,33493.02,451.7978359,3,"['W', 'Y']","['Twitter', 'Instagram', 'Facebook']",15,356.1227974,C,No,300,0,19,1,28,0,28,1,2,75,0.027,1,1,44.39287127,217.9615795,14,1,1,0,1
4502,22,20-29,0,5355.47,11330.97,146.5950122,0,"['X', 'W', 'Y', 'Z']","['Twitter', 'Facebook', 'Instagram', 'Email']",15,816.1148749,A,No,100,1,193,47,98,4,139,37,88,430,0.205,0,0,629.8608056,419.5661766,2,1,1,1,0
4503,37,30-39,1,7738.98,16449.81,397.0948937,0,[],['Facebook'],15,215.9405744,A,Yes,100,0,122,16,80,16,135,20,52,337,0.154,0,0,848.5600696,871.7907163,5,1,1,1,1
