customer id,age,gender,income/month,account balance,loyalty score,education level,type of campaign(s),prev campaign success,Transaction history,housing,loan,marital,job,has customer bought product,has customer churned
1339,68,Male,11494,5808,354,Primary,['Twitter'],No,"[[-36, 'Deposit', 9963.26], [-35, 'Withdrawal', 3305.35], [-21, 'Withdrawal', 3149.73]]",yes,no,single,student,Yes,Yes
1340,68,Female,14203,3147,879,Secondary,"['Twitter', 'Facebook', 'Instagram', 'Email']",Yes,"[[-39, 'Withdrawal', 3027.44], [-14, 'Withdrawal', 729.12], [-13, 'Withdrawal', 3849.66]]",yes,no,married,blue-collar,Yes,No
1341,41,Female,5692,5472,669,Tertiary,"['Twitter', 'Facebook', 'Email']",Yes,"[[-54, 'Deposit', 5506.32], [-11, 'Deposit', 5338.95]]",yes,yes,divorced,admin.,No,Yes
1342,28,Female,6989,9424,749,Tertiary,"['Facebook', 'Email']",No,"[[-58, 'Withdrawal', 2245.59], [-48, 'Withdrawal', 3080.5], [-15, 'Deposit', 7083.98]]",yes,no,divorced,services,Yes,Yes
1343,23,Female,6160,630,968,Postgrad,"['Twitter', 'Instagram', 'Facebook', 'Email']",No,"[[-28, 'Withdrawal', 3083.91]]",yes,no,divorced,admin.,No,No
1344,53,Female,14926,2236,535,Postgrad,"['Facebook', 'Twitter', 'Instagram']",No,"[[-43, 'Withdrawal', 1281.91], [-29, 'Withdrawal', 2549.35]]",yes,no,married,services,No,Yes
1345,48,Male,14517,2880,564,Postgrad,"['Instagram', 'Email']",No,"[[-30, 'Withdrawal', 4648.47]]",yes,no,married,technician,Yes,No
1346,52,Female,6188,4733,69,Secondary,"['Facebook', 'Instagram', 'Twitter']",Yes,[],yes,yes,married,admin.,No,Yes
1347,57,Male,14438,9753,917,Postgrad,"['Facebook', 'Instagram', 'Twitter']",No,"[[-20, 'Deposit', 870.39], [-10, 'Deposit', 8958.15]]",yes,no,married,services,No,No
1348,28,Male,12573,9675,621,Postgrad,"['Instagram', 'Facebook']",No,"[[-59, 'Withdrawal', 1018.25], [-58, 'Deposit', 389.17], [-13, 'Deposit', 5283.8], [-2, 'Deposit', 9742.41]]",yes,yes,married,technician,Yes,No
1349,24,Female,4670,7737,158,Secondary,"['Instagram', 'Email']",Yes,"[[-46, 'Deposit', 2931.2], [-35, 'Deposit', 1423.16], [-32, 'Deposit', 3482.24], [-10, 'Deposit', 4759.48], [-5, 'Withdrawal', 2093.09]]",yes,no,married,services,Yes,No
1350,64,Female,6154,8477,832,Primary,"['Instagram', 'Twitter', 'Facebook']",No,"[[-24, 'Withdrawal', 4231.4]]",no,no,married,blue-collar,Yes,No
1351,69,Female,10672,4437,861,Tertiary,['Twitter'],No,"[[-5, 'Withdrawal', 220.39]]",yes,yes,married,blue-collar,No,No
1352,54,Male,10637,1673,235,Secondary,"['Twitter', 'Facebook', 'Email']",Yes,"[[-57, 'Deposit', 3646.77], [-55, 'Deposit', 9056.4], [-49, 'Deposit', 6674.93]]",yes,no,married,blue-collar,No,No
1353,58,Male,7328,6714,325,Tertiary,"['Twitter', 'Instagram', 'Facebook', 'Email']",Yes,"[[-60, 'Deposit', 1372.89], [-56, 'Withdrawal', 217.59], [-55, 'Withdrawal', 2655.37], [-13, 'Deposit', 872.85]]",no,no,married,blue-collar,No,No
1354,59,Male,10964,2964,662,Secondary,['Facebook'],Yes,"[[-51, 'Withdrawal', 3291.04], [-36, 'Deposit', 7638.71], [-26, 'Deposit', 2670.6], [-14, 'Deposit', 6535.25], [-5, 'Deposit', 8770.24]]",yes,yes,married,blue-collar,No,Yes
1355,36,Female,6465,6153,918,Postgrad,"['Instagram', 'Twitter', 'Facebook', 'Email']",No,"[[-43, 'Deposit', 8049.75], [-32, 'Withdrawal', 3866.03], [-29, 'Deposit', 1672.7], [-24, 'Deposit', 6014.14]]",yes,yes,divorced,blue-collar,No,Yes
1356,47,Male,5467,5420,836,Secondary,"['Twitter', 'Instagram', 'Facebook', 'Email']",No,"[[-38, 'Withdrawal', 4014.74], [-29, 'Withdrawal', 4110.74], [-25, 'Withdrawal', 1478.02]]",yes,yes,married,entrepreneur,No,No
1357,21,Female,8626,5704,929,Postgrad,"['Twitter', 'Email']",No,"[[-50, 'Withdrawal', 3028.59], [-48, 'Withdrawal', 1183.39], [-45, 'Withdrawal', 2479.6], [-40, 'Deposit', 3362.78], [-26, 'Deposit', 1721.31], [-13, 'Deposit', 6604.67]]",yes,no,married,services,Yes,Yes
1358,40,Male,13299,2136,549,Tertiary,"['Facebook', 'Instagram', 'Email']",No,"[[-29, 'Withdrawal', 54.76]]",yes,no,married,blue-collar,Yes,Yes
1359,60,Male,3647,4142,691,Tertiary,"['Twitter', 'Email']",Yes,"[[-36, 'Withdrawal', 3615.06]]",yes,no,married,blue-collar,Yes,Yes
1360,22,Male,5397,4858,63,Secondary,['Instagram'],Yes,[],yes,no,single,blue-collar,No,No
1361,52,Male,8090,4793,536,Primary,"['Instagram', 'Twitter']",No,"[[-57, 'Deposit', 7048.02]]",yes,no,married,services,Yes,No
1362,30,Female,4651,8579,39,Postgrad,"['Twitter', 'Instagram']",Yes,"[[-48, 'Withdrawal', 841.63], [-41, 'Deposit', 8964.68], [-36, 'Deposit', 2413.36], [-31, 'Deposit', 7270.82]]",yes,no,married,services,No,Yes
1363,46,Female,9515,7660,802,Secondary,"['Twitter', 'Instagram', 'Facebook', 'Email']",No,"[[-58, 'Withdrawal', 647.05], [-53, 'Withdrawal', 1545.35], [-52, 'Withdrawal', 2067.59], [-40, 'Withdrawal', 4023.35], [-34, 'Deposit', 7338.44]]",yes,no,single,admin.,No,Yes
1364,63,Female,7050,4980,310,Secondary,"['Facebook', 'Twitter', 'Instagram']",No,"[[-6, 'Withdrawal', 4274.34]]",yes,no,single,technician,No,Yes
1365,60,Female,4593,9759,520,Tertiary,['Instagram'],No,"[[-56, 'Deposit', 3414.44], [-34, 'Deposit', 7267.46], [-20, 'Withdrawal', 4054.41], [-5, 'Withdrawal', 2402.45]]",yes,no,married,unemployed,No,Yes
1366,37,Male,3017,1025,604,Tertiary,"['Facebook', 'Twitter', 'Instagram']",No,"[[-49, 'Withdrawal', 4426.84], [-40, 'Deposit', 3535.42], [-37, 'Withdrawal', 2103.22]]",yes,no,single,services,Yes,No
1367,59,Male,5651,521,716,Primary,"['Instagram', 'Facebook', 'Twitter']",No,[],no,no,married,blue-collar,No,No
1368,22,Male,9551,9840,764,Tertiary,"['Instagram', 'Twitter']",No,"[[-56, 'Withdrawal', 1989.27], [-32, 'Deposit', 6931.99], [-26, 'Deposit', 5449.23], [-24, 'Withdrawal', 3772.63]]",yes,yes,married,self-employed,Yes,Yes
1369,59,Male,14598,9274,747,Secondary,"['Instagram', 'Facebook', 'Twitter']",No,"[[-19, 'Withdrawal', 3009.76], [-9, 'Deposit', 634.84]]",yes,no,married,blue-collar,No,Yes
1370,23,Male,3120,6821,571,Tertiary,"['Twitter', 'Email']",No,"[[-49, 'Withdrawal', 2584.77], [-44, 'Deposit', 4817.93], [-34, 'Withdrawal', 2643.51], [-22, 'Withdrawal', 1670.33], [-20, 'Withdrawal', 3231.18], [-7, 'Withdrawal', 933.11]]",yes,no,married,services,No,No
1371,68,Female,12593,6276,847,Secondary,"['Facebook', 'Twitter', 'Instagram', 'Email']",Yes,"[[-57, 'Withdrawal', 1765.47], [-31, 'Deposit', 867.56], [-16, 'Deposit', 5616.38], [-11, 'Withdrawal', 1468.14], [-8, 'Deposit', 8989.57]]",yes,no,divorced,admin.,Yes,Yes
1372,32,Male,11888,3226,990,Tertiary,"['Twitter', 'Facebook']",Yes,[],yes,no,married,services,No,Yes
1373,28,Male,6370,6321,264,Primary,"['Twitter', 'Instagram', 'Email']",No,"[[-56, 'Withdrawal', 3079.76], [-46, 'Deposit', 506.84], [-27, 'Deposit', 972.57], [-19, 'Deposit', 6437.15], [-12, 'Withdrawal', 4267.03]]",yes,no,single,management,No,Yes
1374,46,Male,4432,471,486,Tertiary,"['Instagram', 'Twitter', 'Facebook', 'Email']",Yes,"[[-60, 'Deposit', 7637.42], [-56, 'Deposit', 6699.69], [-40, 'Deposit', 5263.39], [-34, 'Deposit', 1279.85], [-25, 'Deposit', 4120.54]]",yes,no,married,blue-collar,Yes,No
1375,55,Female,3428,5362,503,Primary,"['Facebook', 'Email']",No,[],yes,no,single,student,No,Yes
1376,21,Female,6438,1780,588,Primary,"['Facebook', 'Email']",Yes,"[[-17, 'Withdrawal', 3771.71], [-16, 'Withdrawal', 2650.45], [-2, 'Withdrawal', 3192.28]]",yes,no,single,technician,Yes,Yes
1377,48,Male,5322,7177,549,Secondary,"['Instagram', 'Facebook', 'Twitter', 'Email']",No,"[[-36, 'Withdrawal', 560.91], [-32, 'Withdrawal', 4478.63], [-29, 'Withdrawal', 2495.22], [-7, 'Withdrawal', 3395.76]]",no,no,married,blue-collar,No,Yes
1378,65,Male,6875,3080,892,Postgrad,"['Instagram', 'Twitter', 'Email']",Yes,"[[-45, 'Deposit', 5459.19]]",yes,yes,divorced,admin.,No,No
1379,62,Male,12516,5892,569,Secondary,['Twitter'],Yes,"[[-54, 'Deposit', 4487.52], [-40, 'Withdrawal', 207.83], [-31, 'Deposit', 7516.66], [-27, 'Deposit', 2275.61], [-19, 'Deposit', 1702.07], [-18, 'Withdrawal', 2818.25]]",no,no,single,admin.,Yes,No
1380,36,Male,6027,4572,546,Tertiary,"['Facebook', 'Twitter', 'Instagram', 'Email']",Yes,"[[-60, 'Deposit', 5241.84], [-26, 'Withdrawal', 2093.7], [-23, 'Withdrawal', 329.35], [-19, 'Deposit', 5966.15]]",no,no,married,retired,Yes,No
1381,45,Female,8620,6116,850,Primary,"['Twitter', 'Instagram', 'Facebook', 'Email']",Yes,[],yes,no,single,management,No,Yes
1382,27,Female,14030,1074,109,Primary,"['Facebook', 'Instagram', 'Twitter', 'Email']",Yes,"[[-57, 'Deposit', 8998.81], [-23, 'Deposit', 132.58], [-5, 'Deposit', 7991.09]]",no,no,divorced,admin.,Yes,Yes
1383,48,Female,6427,6694,975,Tertiary,"['Facebook', 'Twitter', 'Instagram', 'Email']",Yes,"[[-52, 'Withdrawal', 3241.4], [-47, 'Withdrawal', 4039.25], [-20, 'Withdrawal', 573.79], [-11, 'Deposit', 1754.29], [-10, 'Deposit', 1984.45], [-4, 'Withdrawal', 995.72]]",yes,no,single,management,Yes,No
1384,68,Male,6223,5551,924,Postgrad,"['Instagram', 'Twitter', 'Email']",Yes,"[[-58, 'Withdrawal', 1139.64], [-46, 'Withdrawal', 4434.46], [-14, 'Withdrawal', 3910.46]]",no,no,single,management,Yes,Yes
1385,45,Female,13878,8538,782,Primary,['Twitter'],Yes,"[[-32, 'Withdrawal', 2603.92], [-31, 'Deposit', 3291.1], [-28, 'Deposit', 4191.96], [-12, 'Withdrawal', 2697.17], [-5, 'Withdrawal', 3807.83], [-4, 'Withdrawal', 810.04]]",yes,no,single,admin.,No,Yes
1386,24,Female,5888,5692,105,Postgrad,['Facebook'],No,"[[-55, 'Deposit', 937.86], [-43, 'Withdrawal', 3010.73], [-11, 'Deposit', 3106.63]]",yes,no,married,housemaid,Yes,No
1387,69,Female,13568,4052,796,Primary,"['Instagram', 'Twitter']",No,"[[-51, 'Deposit', 189.52], [-29, 'Withdrawal', 4030.44], [-14, 'Withdrawal', 1171.56], [-9, 'Deposit', 6724.0], [-4, 'Withdrawal', 2062.07], [-3, 'Deposit', 4967.33]]",yes,no,married,admin.,Yes,No
1388,49,Female,13841,2344,676,Secondary,"['Twitter', 'Instagram', 'Facebook', 'Email']",Yes,"[[-59, 'Deposit', 3544.83], [-39, 'Withdrawal', 541.47], [-8, 'Withdrawal', 1519.26]]",no,no,married,management,Yes,Yes
1389,62,Female,13935,5968,300,Postgrad,"['Twitter', 'Facebook', 'Instagram', 'Email']",No,[],yes,no,divorced,retired,Yes,Yes
1390,67,Male,14484,8790,186,Secondary,"['Facebook', 'Instagram', 'Email']",Yes,"[[-60, 'Withdrawal', 512.55], [-47, 'Withdrawal', 2403.13], [-37, 'Withdrawal', 2373.32], [-25, 'Withdrawal', 4460.36], [-6, 'Deposit', 6262.21]]",yes,no,single,blue-collar,No,Yes
1391,30,Female,14608,4996,78,Tertiary,['Instagram'],No,"[[-57, 'Deposit', 7374.62], [-32, 'Withdrawal', 4182.41], [-26, 'Withdrawal', 1087.59]]",yes,no,single,management,No,No
1392,54,Female,11453,2406,302,Postgrad,['Facebook'],No,"[[-58, 'Deposit', 7354.02], [-39, 'Withdrawal', 3845.41], [-29, 'Deposit', 7686.0], [-25, 'Withdrawal', 3951.0], [-14, 'Deposit', 4050.83], [-6, 'Withdrawal', 155.73]]",yes,no,married,services,Yes,Yes
1393,25,Female,5534,3619,206,Postgrad,"['Instagram', 'Facebook', 'Twitter', 'Email']",No,"[[-45, 'Withdrawal', 2945.87], [-42, 'Deposit', 1806.13], [-25, 'Withdrawal', 3262.92], [-7, 'Deposit', 7352.15]]",yes,yes,married,blue-collar,Yes,No
1394,50,Male,5814,2036,824,Postgrad,"['Twitter', 'Facebook', 'Instagram', 'Email']",No,"[[-50, 'Withdrawal', 1267.78], [-39, 'Withdrawal', 4964.85], [-27, 'Deposit', 1761.51], [-11, 'Deposit', 5124.17], [-8, 'Deposit', 6706.2], [-5, 'Deposit', 2402.19]]",yes,no,married,blue-collar,No,Yes
1395,26,Male,5467,1424,123,Primary,"['Facebook', 'Twitter', 'Instagram']",Yes,"[[-59, 'Deposit', 7502.86], [-55, 'Deposit', 7120.45], [-25, 'Withdrawal', 1880.77], [-9, 'Deposit', 6985.62]]",yes,no,married,blue-collar,No,Yes
1396,67,Female,9749,8679,893,Tertiary,"['Twitter', 'Email']",No,"[[-59, 'Deposit', 8788.52], [-56, 'Withdrawal', 2535.5], [-33, 'Deposit', 2295.81], [-32, 'Deposit', 4763.42], [-21, 'Deposit', 9218.77], [-13, 'Withdrawal', 837.33]]",yes,no,divorced,services,Yes,Yes
1397,29,Female,13380,7874,68,Secondary,"['Facebook', 'Twitter', 'Instagram', 'Email']",No,"[[-55, 'Withdrawal', 4736.15], [-13, 'Deposit', 4581.96], [-5, 'Withdrawal', 3692.88], [-2, 'Withdrawal', 2944.44]]",yes,no,single,services,No,No
1398,67,Male,4457,8189,983,Primary,"['Instagram', 'Twitter', 'Email']",No,"[[-32, 'Withdrawal', 3136.25], [-24, 'Withdrawal', 2596.09], [-23, 'Deposit', 418.62], [-14, 'Withdrawal', 4103.8], [-8, 'Withdrawal', 4744.8]]",yes,yes,married,blue-collar,Yes,No
1399,50,Female,9713,6014,406,Tertiary,"['Facebook', 'Instagram', 'Twitter']",Yes,"[[-38, 'Withdrawal', 2234.12]]",yes,no,married,blue-collar,Yes,Yes
1400,45,Female,5446,673,904,Postgrad,"['Facebook', 'Twitter']",No,"[[-57, 'Deposit', 9745.37], [-51, 'Withdrawal', 3089.34], [-33, 'Deposit', 3659.54], [-25, 'Deposit', 3758.84], [-18, 'Deposit', 7240.46]]",yes,no,married,management,No,No
1401,42,Male,10645,9478,299,Tertiary,['Instagram'],No,[],yes,no,married,management,Yes,Yes
1402,44,Female,5584,8787,430,Primary,"['Facebook', 'Instagram']",No,[],yes,no,single,student,Yes,Yes
1403,23,Female,8736,7486,936,Primary,"['Instagram', 'Facebook', 'Email']",No,"[[-27, 'Deposit', 9007.69], [-26, 'Withdrawal', 4461.32], [-21, 'Deposit', 8963.66]]",yes,no,single,blue-collar,No,Yes
1404,40,Male,11250,3426,31,Tertiary,['Twitter'],No,"[[-45, 'Withdrawal', 395.92], [-20, 'Withdrawal', 224.2], [-10, 'Withdrawal', 4891.96]]",yes,no,married,management,No,No
1405,62,Male,11790,6246,929,Primary,['Facebook'],Yes,"[[-25, 'Withdrawal', 3790.32], [-13, 'Withdrawal', 3040.2], [-6, 'Deposit', 6091.76]]",yes,no,married,blue-collar,Yes,No
1406,59,Male,10351,4379,85,Postgrad,['Twitter'],No,"[[-55, 'Withdrawal', 544.07], [-41, 'Withdrawal', 2937.24], [-30, 'Withdrawal', 3301.08], [-15, 'Deposit', 2220.85], [-11, 'Deposit', 8132.5], [-2, 'Deposit', 9027.42]]",yes,yes,married,services,No,No
1407,54,Male,3833,398,540,Tertiary,"['Facebook', 'Twitter', 'Instagram']",No,"[[-59, 'Withdrawal', 2469.32], [-33, 'Deposit', 4806.85], [-7, 'Deposit', 1164.0]]",yes,no,divorced,admin.,Yes,No
1408,24,Male,14056,6508,896,Secondary,"['Instagram', 'Facebook', 'Twitter', 'Email']",No,"[[-48, 'Deposit', 9877.26], [-35, 'Withdrawal', 4930.39], [-17, 'Deposit', 812.65], [-4, 'Deposit', 8261.8]]",yes,no,divorced,blue-collar,Yes,Yes
1409,23,Male,7341,4076,161,Postgrad,"['Twitter', 'Facebook', 'Instagram', 'Email']",Yes,[],yes,yes,married,technician,No,No
1410,31,Female,7329,820,718,Postgrad,['Instagram'],No,"[[-30, 'Deposit', 832.51], [-13, 'Deposit', 4732.19], [-12, 'Withdrawal', 1105.53], [-2, 'Deposit', 3584.45]]",yes,no,married,blue-collar,No,Yes
1411,53,Female,6523,4156,772,Postgrad,"['Facebook', 'Twitter', 'Email']",Yes,"[[-41, 'Withdrawal', 1545.25], [-29, 'Deposit', 5828.74]]",no,no,single,services,No,No
1412,56,Female,14720,611,124,Tertiary,"['Facebook', 'Instagram', 'Twitter', 'Email']",Yes,"[[-13, 'Withdrawal', 1722.44], [-12, 'Deposit', 3656.41]]",no,no,married,services,No,No
1413,54,Female,11313,4144,913,Primary,"['Instagram', 'Facebook']",Yes,"[[-58, 'Withdrawal', 12.67], [-31, 'Deposit', 2620.2], [-19, 'Deposit', 1160.99], [-18, 'Deposit', 1790.1], [-14, 'Withdrawal', 3712.7], [-3, 'Deposit', 500.37]]",yes,no,married,blue-collar,No,No
1414,31,Female,3483,2860,139,Postgrad,"['Facebook', 'Instagram', 'Twitter']",Yes,[],yes,no,single,technician,Yes,No
1415,26,Female,4374,3919,943,Postgrad,"['Facebook', 'Twitter']",Yes,"[[-55, 'Withdrawal', 16.75], [-43, 'Withdrawal', 1915.67], [-35, 'Deposit', 9651.29], [-22, 'Deposit', 6065.35], [-7, 'Deposit', 8571.49]]",yes,yes,married,technician,Yes,Yes
1416,28,Male,14357,4590,217,Tertiary,"['Instagram', 'Twitter', 'Email']",Yes,"[[-50, 'Withdrawal', 4207.93], [-49, 'Deposit', 5155.0], [-31, 'Deposit', 3134.15], [-5, 'Withdrawal', 1393.14]]",yes,no,married,blue-collar,No,No
1417,60,Male,13516,8685,221,Secondary,"['Facebook', 'Instagram']",No,"[[-49, 'Deposit', 8733.61], [-48, 'Deposit', 1431.97]]",yes,no,divorced,management,No,Yes
1418,24,Male,7612,7579,615,Postgrad,"['Instagram', 'Twitter', 'Email']",No,"[[-35, 'Withdrawal', 1905.22], [-28, 'Withdrawal', 622.47]]",yes,no,married,blue-collar,No,Yes
1419,58,Male,10851,1720,615,Secondary,"['Facebook', 'Twitter']",No,"[[-41, 'Withdrawal', 3273.36], [-36, 'Deposit', 2560.13], [-31, 'Withdrawal', 1000.04], [-30, 'Withdrawal', 3654.49], [-16, 'Deposit', 6100.77], [-3, 'Withdrawal', 2036.72]]",yes,no,married,management,No,No
1420,46,Male,11596,7625,241,Secondary,['Facebook'],Yes,"[[-44, 'Withdrawal', 4103.86], [-31, 'Withdrawal', 3008.12]]",yes,no,married,blue-collar,No,Yes
1421,51,Male,11615,7565,975,Tertiary,"['Facebook', 'Email']",No,"[[-42, 'Deposit', 8558.07], [-40, 'Withdrawal', 2882.4], [-32, 'Withdrawal', 4518.83], [-10, 'Deposit', 2944.79], [-6, 'Withdrawal', 1887.48]]",yes,no,married,technician,Yes,Yes
1422,55,Male,12386,1423,213,Secondary,['Instagram'],Yes,"[[-47, 'Deposit', 5998.63], [-38, 'Withdrawal', 1231.84], [-14, 'Deposit', 7845.66], [-6, 'Deposit', 9746.25]]",yes,no,married,management,Yes,No
1423,62,Male,10215,9206,554,Primary,"['Instagram', 'Email']",No,"[[-58, 'Withdrawal', 370.64], [-55, 'Withdrawal', 1311.63], [-47, 'Deposit', 1404.4], [-43, 'Deposit', 1729.38], [-7, 'Deposit', 7383.42]]",yes,no,married,blue-collar,Yes,Yes
1424,47,Male,8875,4595,931,Primary,"['Twitter', 'Facebook', 'Instagram']",Yes,[],yes,no,divorced,blue-collar,Yes,Yes
1425,68,Male,10898,9497,314,Tertiary,"['Instagram', 'Facebook', 'Email']",Yes,"[[-41, 'Deposit', 1629.49], [-34, 'Deposit', 8484.37], [-24, 'Deposit', 7945.25]]",yes,no,single,management,No,Yes
1426,65,Female,11361,6244,734,Secondary,"['Twitter', 'Instagram', 'Email']",Yes,"[[-52, 'Withdrawal', 790.62]]",yes,no,married,blue-collar,No,Yes
1427,55,Female,5306,966,433,Postgrad,"['Twitter', 'Facebook', 'Instagram', 'Email']",Yes,"[[-57, 'Withdrawal', 1434.8], [-40, 'Withdrawal', 3845.83], [-25, 'Deposit', 482.57], [-19, 'Withdrawal', 4755.21], [-4, 'Deposit', 2946.03]]",yes,yes,married,management,No,No
1428,42,Male,3167,3740,708,Tertiary,"['Facebook', 'Twitter', 'Instagram', 'Email']",Yes,[],yes,no,married,technician,No,Yes
1429,69,Male,11055,7726,418,Tertiary,"['Twitter', 'Instagram', 'Facebook']",No,"[[-54, 'Deposit', 6698.54], [-22, 'Withdrawal', 2676.11], [-20, 'Deposit', 6115.88], [-17, 'Deposit', 5479.1]]",yes,no,single,management,No,Yes
1430,37,Female,7836,5117,366,Tertiary,"['Instagram', 'Twitter', 'Facebook']",Yes,"[[-22, 'Withdrawal', 3448.97]]",yes,no,married,blue-collar,No,No
1431,39,Female,5939,9206,664,Secondary,"['Facebook', 'Twitter']",No,"[[-33, 'Deposit', 6840.57]]",yes,yes,married,entrepreneur,Yes,Yes
1432,29,Female,6880,8154,620,Secondary,"['Facebook', 'Twitter', 'Instagram']",No,"[[-60, 'Deposit', 818.37], [-59, 'Deposit', 7302.58], [-52, 'Deposit', 8358.89], [-15, 'Withdrawal', 3224.31], [-9, 'Withdrawal', 2152.09], [-7, 'Withdrawal', 3521.23]]",yes,no,married,blue-collar,Yes,No
1433,42,Female,11124,6916,319,Primary,"['Twitter', 'Instagram', 'Facebook']",Yes,"[[-38, 'Deposit', 290.56], [-32, 'Withdrawal', 2308.53], [-7, 'Withdrawal', 529.35]]",yes,no,single,blue-collar,No,No
1434,41,Male,5003,8937,434,Secondary,"['Instagram', 'Twitter', 'Facebook', 'Email']",Yes,"[[-44, 'Withdrawal', 3942.41], [-43, 'Withdrawal', 2782.71], [-30, 'Withdrawal', 1048.65]]",yes,no,divorced,admin.,No,Yes
1435,45,Male,11439,5182,845,Postgrad,"['Twitter', 'Email']",Yes,"[[-52, 'Withdrawal', 2591.42], [-20, 'Withdrawal', 4149.22], [-16, 'Deposit', 3978.18], [-4, 'Withdrawal', 4924.46]]",yes,no,married,blue-collar,Yes,No
1436,49,Female,3895,9538,356,Postgrad,"['Facebook', 'Twitter', 'Instagram']",No,[],yes,no,divorced,services,Yes,Yes
1437,51,Male,12004,3897,870,Secondary,"['Twitter', 'Email']",No,"[[-60, 'Deposit', 1345.36], [-51, 'Deposit', 3536.13], [-34, 'Deposit', 824.86], [-11, 'Deposit', 9574.5]]",yes,yes,single,blue-collar,No,Yes
1438,53,Female,14613,1660,379,Tertiary,"['Instagram', 'Twitter', 'Facebook', 'Email']",No,"[[-60, 'Withdrawal', 1265.2], [-40, 'Deposit', 6934.1], [-38, 'Deposit', 971.87], [-18, 'Deposit', 7094.91], [-17, 'Deposit', 7802.37]]",yes,yes,single,blue-collar,Yes,No
1439,54,Female,11521,7982,164,Postgrad,"['Twitter', 'Instagram', 'Facebook']",Yes,"[[-46, 'Withdrawal', 4666.33], [-44, 'Withdrawal', 3367.78], [-33, 'Deposit', 761.15], [-21, 'Deposit', 1407.44]]",no,no,divorced,unemployed,No,Yes
1440,30,Female,9565,9008,494,Postgrad,"['Facebook', 'Instagram', 'Email']",No,"[[-58, 'Deposit', 5571.31], [-46, 'Withdrawal', 1372.89], [-28, 'Deposit', 8968.98], [-25, 'Deposit', 2281.75], [-6, 'Deposit', 7000.72], [-2, 'Withdrawal', 3790.46]]",yes,yes,married,blue-collar,Yes,Yes
1441,69,Female,14649,9193,404,Postgrad,"['Twitter', 'Instagram', 'Facebook']",Yes,"[[-54, 'Withdrawal', 3609.94], [-41, 'Deposit', 8426.26], [-28, 'Deposit', 5903.27], [-17, 'Deposit', 6963.75], [-7, 'Deposit', 4830.6]]",yes,no,married,self-employed,No,No
1442,27,Male,4649,7858,271,Tertiary,"['Twitter', 'Email']",No,"[[-53, 'Deposit', 9216.68], [-45, 'Withdrawal', 2795.25], [-35, 'Deposit', 5529.48], [-23, 'Withdrawal', 1678.39], [-5, 'Withdrawal', 770.8]]",yes,yes,single,technician,Yes,Yes
1443,56,Male,8901,1425,261,Secondary,['Instagram'],No,"[[-13, 'Deposit', 1076.85], [-11, 'Withdrawal', 4569.38]]",no,no,single,blue-collar,Yes,Yes
1444,48,Male,10901,3190,90,Primary,"['Instagram', 'Facebook', 'Twitter', 'Email']",No,"[[-33, 'Deposit', 4561.13], [-28, 'Withdrawal', 3755.51], [-5, 'Withdrawal', 3258.0]]",no,no,divorced,admin.,Yes,Yes
1445,23,Female,7930,7780,508,Tertiary,['Facebook'],Yes,"[[-45, 'Deposit', 6978.83], [-44, 'Deposit', 7317.26]]",yes,no,married,blue-collar,Yes,Yes
1446,65,Female,11067,1799,716,Secondary,"['Facebook', 'Instagram', 'Email']",No,"[[-42, 'Deposit', 9817.75], [-33, 'Withdrawal', 1595.97], [-23, 'Withdrawal', 1548.12], [-20, 'Withdrawal', 581.64], [-18, 'Withdrawal', 4633.32]]",yes,no,divorced,self-employed,No,No
1447,54,Female,10260,4774,740,Postgrad,['Twitter'],Yes,"[[-23, 'Deposit', 9948.92]]",yes,no,married,entrepreneur,No,No
1448,52,Female,13699,4753,537,Primary,"['Facebook', 'Twitter']",Yes,"[[-47, 'Withdrawal', 1160.83], [-23, 'Withdrawal', 404.41]]",yes,no,married,management,Yes,No
1449,31,Female,8468,9492,48,Primary,"['Facebook', 'Twitter', 'Instagram']",Yes,"[[-60, 'Deposit', 6481.1], [-59, 'Deposit', 375.81], [-48, 'Deposit', 5956.81], [-29, 'Deposit', 1539.39], [-27, 'Deposit', 2585.61], [-25, 'Withdrawal', 3350.27]]",yes,yes,divorced,management,No,Yes
1450,39,Female,4257,3008,236,Postgrad,"['Instagram', 'Twitter', 'Email']",No,"[[-28, 'Deposit', 9956.03], [-26, 'Deposit', 6283.42]]",yes,yes,married,services,Yes,No
